open	high	low	close	volume	macd	signal	position	pct change	strategy_returns	cumulative_returns
2642.97	2643.32	2642.41	2642.41	70.7664	-1.868182990293917	-1	0.0	-0.0002156656501374199	-0.0	0.4847700010027256
2642.41	2643.56	2642.41	2643.56	56.0277	-1.7369669158274519	-1	0.0	0.0004352087677537142	0.0	0.4847700010027256
2643.56	2645.2	2643.55	2645.2	41.958	-1.254505171767505	-1	0.0	0.0006203755541769329	0.0	0.4847700010027256
2645.19	2645.2	2644.5	2644.5	69.0594	-1.0638370907736316	-1	0.0	-0.0002646302737032702	-0.0	0.4847700010027256
2644.51	2644.51	2644.5	2644.51	9.4698	-0.9146102700028678	-1	0.0	3.7814331632635145e-06	0.0	0.4847700010027256
2644.51	2645.76	2644.5	2645.75	55.2304	-0.5237516059855807	-1	0.0	0.0004688959391341285	0.0	0.4847700010027256
2645.75	2646.16	2645.7	2645.7	71.1884	-0.2639842663243144	-1	0.0	-1.8898233015263166e-05	-0.0	0.4847700010027256
2645.71	2646.2	2644.71	2645.38	348.4003	-0.15632435242469	-1	0.0	-0.00012095097705699942	-0.0	0.4847700010027256
2645.39	2645.39	2644.85	2644.85	27.6475	-0.19873916843835104	-1	0.0	-0.00020034928819312459	-0.0	0.4847700010027256
2644.86	2644.86	2644.04	2644.73	46.6641	-0.24996124976632927	-1	0.0	-4.5371193073240335e-05	-0.0	0.4847700010027256
2644.74	2645.6	2644.73	2645.6	46.5139	-0.08713800918303605	-1	0.0	0.0003289560749111242	0.0	0.4847700010027256
2645.6	2646.5	2645.59	2646.5	70.0376	0.2223455019748144	1	2.0	0.0003401874811006511	0.020411248866039067	0.5051812498687647
2646.49	2647.0	2646.49	2646.53	52.1308	0.4316806499473387	1	0.0	1.1335726431305204e-05	0.0	0.5051812498687647
2646.54	2647.01	2645.63	2645.64	225.5328	0.36673536817852437	1	0.0	-0.00033628940537244745	-0.0	0.5051812498687647
2645.64	2645.64	2645.63	2645.63	9.9231	0.3143666708087949	1	0.0	-3.7798037525460515e-06	-0.0	0.5051812498687647
2645.64	2645.64	2644.57	2644.79	85.8723	0.08777253347307123	1	0.0	-0.00031750471532310254	-0.0	0.5051812498687647
2644.79	2644.79	2644.46	2644.48	165.6252	-0.1338276510778087	-1	-2.0	-0.00011721157445387931	0.0070326944672327585	0.5122139443359974
2644.48	2644.49	2644.06	2644.06	26.6278	-0.3723378637764654	-1	0.0	-0.0001588213939981431	-0.0	0.5122139443359974
2644.06	2644.07	2643.81	2643.81	53.8283	-0.5801472157868375	-1	0.0	-9.455156085713678e-05	-0.0	0.5122139443359974
2643.82	2643.95	2643.0	2643.01	110.5803	-0.8852705668386989	-1	0.0	-0.0003025936054404932	-0.0	0.5122139443359974
2643.0	2643.01	2643.0	2643.0	9.0445	-1.0750484637756017	-1	0.0	-3.7835649506767766e-06	-0.0	0.5122139443359974
2643.01	2643.73	2643.0	2643.73	49.3991	-1.0205673633181505	-1	0.0	0.0002762012864170327	0.0	0.5122139443359974
2643.73	2645.28	2643.73	2645.28	63.5111	-0.6224934968681737	-1	0.0	0.0005862928513880039	0.0	0.5122139443359974
2645.28	2645.45	2645.28	2645.45	28.093	-0.30742121750063234	-1	0.0	6.42654085767358e-05	0.0	0.5122139443359974
2645.45	2645.97	2645.45	2645.97	69.9301	0.02380074276788946	1	2.0	0.00019656391162192755	0.011793834697315653	0.5240077790333131
2645.97	2646.3	2645.96	2646.29	63.4106	0.3154688592094317	1	0.0	0.00012093863498074953	0.0	0.5240077790333131
2646.3	2647.0	2646.29	2646.99	40.8373	0.6593859165695903	1	0.0	0.0002645212731786639	0.0	0.5240077790333131
2647.0	2647.35	2647.0	2647.35	11.3934	0.956669002518538	1	0.0	0.00013600353609199978	0.0	0.5240077790333131
2647.35	2647.38	2646.92	2647.38	56.7792	1.1443158755714649	1	0.0	1.1332086803816921e-05	0.0	0.5240077790333131
2647.37	2647.52	2647.37	2647.51	14.2202	1.2773644151588996	1	0.0	4.910515301914664e-05	0.0	0.5240077790333131
2647.51	2647.52	2646.64	2646.66	147.1405	1.1547034961704412	1	0.0	-0.00032105638883339616	-0.0	0.5240077790333131
2646.66	2647.19	2646.65	2647.19	23.2888	1.1686912969162222	1	0.0	0.00020025239358290037	0.0	0.5240077790333131
2647.18	2647.19	2646.51	2646.67	44.1745	1.0414722458590404	1	0.0	-0.0001964347100132935	-0.0	0.5240077790333131
2646.67	2646.67	2646.66	2646.66	30.5157	0.9350544975332014	1	0.0	-3.778332772985671e-06	-0.0	0.5240077790333131
2646.67	2647.34	2646.66	2646.93	55.9632	0.9064333385585996	1	0.0	0.00010201537031573338	0.0	0.5240077790333131
2646.92	2646.93	2645.87	2645.87	40.798	0.6361301062752318	1	0.0	-0.0004004639336891991	-0.0	0.5240077790333131
2645.88	2646.26	2645.74	2645.86	69.0777	0.4415748569376774	1	0.0	-3.7794751820419137e-06	-0.0	0.5240077790333131
2645.87	2645.87	2645.26	2645.29	104.8391	0.17734992338182565	1	0.0	-0.00021543089959419337	-0.0	0.5240077790333131
2645.29	2645.29	2644.74	2644.74	52.5879	-0.12413401698313464	-1	-2.0	-0.00020791671234543507	0.012475002740726104	0.5364827817740392
2644.71	2644.99	2644.1	2644.1	113.6753	-0.4648650551625906	-1	0.0	-0.00024198976080824774	-0.0	0.5364827817740392
2644.1	2644.11	2644.0	2644.01	14.911	-0.7038813699800812	-1	0.0	-3.403804697243995e-05	-0.0	0.5364827817740392
2644.0	2644.01	2643.63	2643.74	118.3738	-0.9103414629225881	-1	0.0	-0.00010211761680190001	-0.0	0.5364827817740392
2643.74	2645.1	2643.74	2645.09	96.2615	-0.7329006685681634	-1	0.0	0.0005106402293721946	0.0	0.5364827817740392
2645.1	2645.1	2645.09	2645.1	15.4801	-0.5986125678509779	-1	0.0	3.7805896961895513e-06	0.0	0.5364827817740392
2645.1	2645.1	2644.33	2644.33	40.1502	-0.6681691352450798	-1	0.0	-0.00029110430607537374	-0.0	0.5364827817740392
2644.34	2644.8	2644.21	2644.8	56.2268	-0.5983674105036698	-1	0.0	0.00017773878449367508	0.0	0.5364827817740392
2644.8	2645.26	2644.79	2645.09	32.804	-0.47654842557494703	-1	0.0	0.00010964912280697625	0.0	0.5364827817740392
2645.08	2646.33	2645.08	2645.8	210.7381	-0.22931364899932305	-1	0.0	0.00026842186844300286	0.0	0.5364827817740392
2645.8	2645.81	2645.13	2645.14	79.7414	-0.2058744913983901	-1	0.0	-0.0002494519615996449	-0.0	0.5364827817740392
2645.13	2645.14	2645.1	2645.1	12.1477	-0.19526538624768364	-1	0.0	-1.5122072933748676e-05	-0.0	0.5364827817740392
2645.09	2645.09	2644.53	2644.54	78.0219	-0.30844795863549734	-1	0.0	-0.0002117122226003021	-0.0	0.5364827817740392
2644.55	2644.55	2643.99	2644.26	124.0316	-0.4403266736662772	-1	0.0	-0.00010587852707832912	-0.0	0.5364827817740392
2644.25	2644.38	2643.8	2644.37	92.5205	-0.49599997774384974	-1	0.0	4.159954013593925e-05	0.0	0.5364827817740392
2644.37	2645.0	2644.37	2644.51	147.1936	-0.49309043479615866	-1	0.0	5.2942666873612154e-05	0.0	0.5364827817740392
2644.51	2644.51	2644.06	2644.06	43.3546	-0.5815962160554591	-1	0.0	-0.00017016384887946767	-0.0	0.5364827817740392
2644.07	2644.07	2643.85	2644.07	61.0086	-0.6278033746657457	-1	0.0	3.782062434343203e-06	0.0	0.5364827817740392
2644.07	2644.07	2643.84	2643.84	28.4691	-0.6979822894113568	-1	0.0	-8.698710699794887e-05	-0.0	0.5364827817740392
2643.85	2644.07	2643.84	2644.07	33.6362	-0.6811344252660092	-1	0.0	8.699467441308784e-05	0.0	0.5364827817740392
2644.07	2644.07	2643.27	2643.27	39.7328	-0.8342796879292109	-1	0.0	-0.00030256385042759515	-0.0	0.5364827817740392
2643.27	2643.66	2643.21	2643.22	60.2914	-0.9322932562904498	-1	0.0	-1.8915963938659353e-05	-0.0	0.5364827817740392
2643.22	2643.22	2643.0	2643.2	29.2776	-0.9850250276604129	-1	0.0	-7.56652870359531e-06	-0.0	0.5364827817740392
2643.2	2643.2	2642.0	2642.3	555.2148	-1.2011817407387753	-1	0.0	-0.00034049636803856753	-0.0	0.5364827817740392
2642.3	2642.31	2640.84	2640.85	104.6705	-1.6442139823680009	-1	0.0	-0.0005487643341030024	-0.0	0.5364827817740392
2640.84	2641.37	2640.84	2640.92	104.4571	-1.8944573883895828	-1	0.0	2.6506617187616044e-05	0.0	0.5364827817740392
2640.93	2643.18	2640.92	2642.73	119.8821	-1.6263811870976497	-1	0.0	0.0006853672205140438	0.0	0.5364827817740392
2642.74	2642.74	2640.85	2641.84	127.7475	-1.6141389108961448	-1	0.0	-0.0003367729582666179	-0.0	0.5364827817740392
2641.85	2641.85	2640.79	2640.9	68.647	-1.784131142726892	-1	0.0	-0.00035581261544981313	-0.0	0.5364827817740392
2640.8	2640.81	2639.31	2639.31	173.3415	-2.216538281181329	-1	0.0	-0.0006020674769965373	-0.0	0.5364827817740392
2639.32	2639.32	2639.31	2639.31	26.3672	-2.464616078191284	-1	0.0	0.0	0.0	0.5364827817740392
2639.31	2639.32	2638.0	2638.02	132.8403	-2.870297259083145	-1	0.0	-0.0004887641088011652	-0.0	0.5364827817740392
2638.02	2639.19	2638.02	2639.18	75.1287	-2.8318759788662646	-1	0.0	0.0004397237321929204	0.0	0.5364827817740392
2639.19	2640.4	2638.88	2640.02	125.1701	-2.5681958427062455	-1	0.0	0.0003182806780894776	0.0	0.5364827817740392
2640.03	2640.4	2639.67	2639.78	52.2941	-2.3977515887245318	-1	0.0	-9.09084022090445e-05	-0.0	0.5364827817740392
2639.78	2639.79	2639.49	2639.65	50.7177	-2.268417841340579	-1	0.0	-4.9246528119772925e-05	-0.0	0.5364827817740392
2639.64	2641.11	2639.64	2641.11	159.7212	-1.8172332112208096	-1	0.0	0.000553103631163232	0.0	0.5364827817740392
2641.11	2642.39	2641.1	2642.39	54.297	-1.1991193669250606	-1	0.0	0.00048464471377562823	0.0	0.5364827817740392
2642.38	2642.7	2642.38	2642.5	52.1642	-0.7396586070599369	-1	0.0	4.162897982507019e-05	0.0	0.5364827817740392
2642.5	2642.51	2642.5	2642.51	23.8222	-0.41679941531538134	-1	0.0	3.784295175002228e-06	0.0	0.5364827817740392
2642.51	2642.8	2642.0	2642.0	69.4879	-0.3061921320700094	-1	0.0	-0.00019299832356367563	-0.0	0.5364827817740392
2642.01	2642.8	2642.01	2642.57	47.315	-0.10055699566964904	-1	0.0	0.00021574564723692014	0.0	0.5364827817740392
2642.58	2642.58	2642.11	2642.58	34.5311	0.04091453778937648	1	2.0	3.7841949314110224e-06	0.00022705169588466134	0.5367098334699238
2642.58	2643.03	2642.57	2642.7	244.6232	0.16123580138582838	1	0.0	4.541016733639047e-05	0.0	0.5367098334699238
2642.7	2642.71	2641.86	2641.87	48.9332	0.055068243855203036	1	0.0	-0.0003140727286486955	-0.0	0.5367098334699238
2641.87	2641.87	2640.46	2640.46	40.9957	-0.3287776953948196	-1	-2.0	-0.0005337128624799403	0.03202277174879642	0.5687326052187203
2640.46	2641.37	2640.08	2641.36	71.5244	-0.3801258539651826	-1	0.0	0.0003408497004309119	0.0	0.5687326052187203
2641.37	2642.0	2641.1	2642.0	39.658	-0.26586308703826944	-1	0.0	0.00024229942151010597	0.0	0.5687326052187203
2642.0	2642.0	2641.6	2641.74	12.5406	-0.2421232089154728	-1	0.0	-9.841029523094402e-05	-0.0	0.5687326052187203
2641.74	2641.74	2641.0	2641.0	35.7737	-0.3854836920336311	-1	0.0	-0.000280118406807528	-0.0	0.5687326052187203
2641.01	2641.01	2640.4	2640.9	47.2261	-0.49629168873434537	-1	0.0	-3.78644452858623e-05	-0.0	0.5687326052187203
2640.91	2640.91	2640.9	2640.9	24.3638	-0.5611856646173692	-1	0.0	0.0	0.0	0.5687326052187203
2640.91	2640.91	2640.9	2640.91	17.9951	-0.5919915809517988	-1	0.0	3.7865879054521656e-06	0.0	0.5687326052187203
2640.91	2640.92	2640.6	2640.6	75.41	-0.6702353207892884	-1	0.0	-0.00011738378059078514	-0.0	0.5687326052187203
2640.6	2640.8	2640.0	2640.8	74.0874	-0.6659238046290739	-1	0.0	7.574036203905621e-05	0.0	0.5687326052187203
2640.8	2640.8	2640.0	2640.0	170.2185	-0.8277262697824881	-1	0.0	-0.00030293850348384055	-0.0	0.5687326052187203
2640.01	2640.01	2639.2	2639.2	39.0202	-1.0975440226311548	-1	0.0	-0.0003030303030303605	-0.0	0.5687326052187203
2639.2	2639.87	2639.04	2639.87	98.2513	-1.1094029999239865	-1	0.0	0.00025386480751743434	0.0	0.5687326052187203
2639.87	2639.99	2639.52	2639.53	37.9279	-1.1720847497294926	-1	0.0	-0.00012879422092737514	-0.0	0.5687326052187203
2639.53	2639.53	2638.83	2639.1	54.1041	-1.287478826793631	-1	0.0	-0.00016290779040217807	-0.0	0.5687326052187203
2639.1	2639.7	2639.09	2639.69	71.6799	-1.2103462271029457	-1	0.0	0.0002235610624834461	0.0	0.5687326052187203
2639.7	2640.4	2639.69	2640.39	36.1094	-0.9816567715110978	-1	0.0	0.0002651826540236435	0.0	0.5687326052187203
2640.4	2640.4	2639.72	2639.73	104.9775	-0.9567415726774016	-1	0.0	-0.00024996307363678305	-0.0	0.5687326052187203
2639.72	2640.72	2639.72	2640.72	34.7715	-0.7034712034533186	-1	0.0	0.0003750383561953452	0.0	0.5687326052187203
2640.71	2640.85	2640.0	2640.0	84.8944	-0.6805307041386186	-1	0.0	-0.000272652912841842	-0.0	0.5687326052187203
2640.0	2640.01	2639.54	2639.55	24.7254	-0.7521966247968521	-1	0.0	-0.00017045454545450145	-0.0	0.5687326052187203
2639.55	2640.95	2639.54	2640.95	78.2566	-0.4765411962084727	-1	0.0	0.0005303934382754338	0.0	0.5687326052187203
2640.94	2640.95	2640.21	2640.22	82.2313	-0.44503796150729613	-1	0.0	-0.0002764156837501419	-0.0	0.5687326052187203
2640.22	2640.22	2640.21	2640.21	10.385	-0.417995929812605	-1	0.0	-3.787563157553464e-06	-0.0	0.5687326052187203
2640.21	2640.21	2640.06	2640.06	62.3768	-0.4254010988684058	-1	0.0	-5.6813662549615174e-05	-0.0	0.5687326052187203
2640.06	2640.07	2639.61	2639.61	24.8517	-0.5220469289033645	-1	0.0	-0.0001704506715756171	-0.0	0.5687326052187203
2639.62	2640.42	2639.61	2640.41	94.5651	-0.40004442954614206	-1	0.0	0.000303075075484438	0.0	0.5687326052187203
2640.42	2640.76	2640.41	2640.76	26.8321	-0.23372857643607858	-1	0.0	0.00013255517135601913	0.0	0.5687326052187203
2640.75	2641.06	2640.75	2641.05	69.4669	-0.054140037234446936	-1	0.0	0.00010981687090083625	0.0	0.5687326052187203
2641.05	2642.26	2641.05	2642.26	52.0769	0.33450926384011836	1	2.0	0.0004581511141401595	0.02748906684840957	0.5962216720671298
2642.26	2642.4	2641.44	2641.45	59.9184	0.4088692251325483	1	0.0	-0.0003065557515159467	-0.0	0.5962216720671298
2641.45	2641.99	2641.44	2641.98	201.824	0.5682550200026526	1	0.0	0.00020064737170888414	0.0	0.5962216720671298
2641.99	2642.38	2641.99	2642.12	109.4683	0.6952500438555944	1	0.0	5.299056011009995e-05	0.0	0.5962216720671298
2642.13	2642.42	2642.12	2642.16	110.5187	0.7761407271891585	1	0.0	1.5139357788518382e-05	0.0	0.5962216720671298
2642.17	2642.95	2641.68	2642.94	166.1915	0.9884199261505273	1	0.0	0.0002952130075393189	0.0	0.5962216720671298
2642.94	2642.95	2641.7	2642.79	102.7666	1.078866028200082	1	0.0	-5.675497741153279e-05	-0.0	0.5962216720671298
2642.8	2642.8	2642.6	2642.66	107.402	1.0906596719069057	1	0.0	-4.9190438892288135e-05	-0.0	0.5962216720671298
2642.66	2643.1	2642.65	2643.1	104.6653	1.1757630804313521	1	0.0	0.000166498906404966	0.0	0.5962216720671298
2643.09	2643.09	2642.63	2642.98	34.8008	1.184412582340883	1	0.0	-4.540123340013302e-05	-0.0	0.5962216720671298
2642.98	2642.99	2642.98	2642.98	14.4307	1.1683597134351658	1	0.0	0.0	0.0	0.5962216720671298
2642.98	2642.99	2642.6	2642.64	144.841	1.0608891841952754	1	0.0	-0.00012864266850298733	-0.0	0.5962216720671298
2642.65	2642.92	2642.64	2642.91	30.0105	1.0292450207089132	1	0.0	0.00010217055671590813	0.0	0.5962216720671298
2642.91	2643.02	2642.91	2643.02	23.7026	1.0134598419604117	1	0.0	4.1620789205776276e-05	0.0	0.5962216720671298
2643.01	2643.19	2642.63	2643.19	44.2064	1.0218345411017253	1	0.0	6.432036079950798e-05	0.0	0.5962216720671298
2643.2	2643.2	2643.04	2643.05	18.4106	0.9776271365449247	1	0.0	-5.296630208195818e-05	-0.0	0.5962216720671298
2643.05	2643.24	2643.05	2643.24	26.304	0.9720944996461185	1	0.0	7.188664610935369e-05	0.0	0.5962216720671298
2643.24	2643.24	2641.81	2641.82	54.0813	0.6363774012638714	1	0.0	-0.000537219473070838	-0.0	0.5962216720671298
2641.81	2642.99	2641.81	2642.99	35.7136	0.659121692183362	1	0.0	0.0004428765018054115	0.0	0.5962216720671298
2642.98	2643.49	2642.98	2643.49	67.1209	0.7727688599925386	1	0.0	0.00018917967907561284	0.0	0.5962216720671298
2643.48	2643.49	2643.23	2643.43	34.8472	0.8211917350722615	1	0.0	-2.2697267627269646e-05	-0.0	0.5962216720671298
2643.43	2643.44	2642.8	2642.81	29.6825	0.7012680021057349	1	0.0	-0.00023454375565079566	-0.0	0.5962216720671298
2642.81	2642.81	2641.8	2642.3	65.2615	0.4953969731259349	1	0.0	-0.00019297641525484188	-0.0	0.5962216720671298
2642.29	2642.95	2642.29	2642.79	60.4548	0.4570887376671635	1	0.0	0.00018544449911050975	0.0	0.5962216720671298
2642.8	2642.8	2642.71	2642.72	14.7112	0.40758159899314705	1	0.0	-2.6487159403565386e-05	-0.0	0.5962216720671298
2642.72	2643.68	2642.71	2643.67	105.3148	0.5771260160272504	1	0.0	0.0003594781134590441	0.0	0.5962216720671298
2643.67	2643.68	2643.67	2643.67	27.937	0.6797777966989997	1	0.0	0.0	0.0	0.5962216720671298
2643.67	2644.0	2643.67	2643.99	108.9589	0.8066229442138138	1	0.0	0.00012104385191791245	0.0	0.5962216720671298
2644.0	2645.42	2643.99	2645.02	156.3782	1.1043466981896017	1	0.0	0.00038956274418588954	0.0	0.5962216720671298
2645.02	2646.11	2645.02	2646.1	91.654	1.5218239218470444	1	0.0	0.00040831449289613353	0.0	0.5962216720671298
2646.11	2646.12	2645.69	2645.73	175.8883	1.6908879851789607	1	0.0	-0.00013982842674120644	-0.0	0.5962216720671298
2645.73	2645.8	2644.64	2644.65	115.1739	1.5337946084155192	1	0.0	-0.00040820491886928156	-0.0	0.5962216720671298
2644.65	2645.95	2644.64	2645.95	130.8999	1.6881092717135289	1	0.0	0.0004915584292817243	0.0	0.5962216720671298
2645.95	2646.39	2645.94	2646.01	42.2205	1.77337742420832	1	0.0	2.2676165460477904e-05	0.0	0.5962216720671298
2646.0	2646.01	2645.5	2645.5	42.2208	1.684853794783976	1	0.0	-0.0001927430357406834	-0.0	0.5962216720671298
2645.51	2645.51	2644.73	2644.73	33.3113	1.4243222673844684	1	0.0	-0.00029106029106029663	-0.0	0.5962216720671298
2644.74	2644.74	2643.99	2644.0	102.9671	1.0625049376958486	1	0.0	-0.0002760206145806521	-0.0	0.5962216720671298
2643.99	2644.0	2643.94	2643.96	39.3686	0.792304326840167	1	0.0	-1.5128593040869553e-05	-0.0	0.5962216720671298
2643.97	2645.54	2643.96	2644.45	167.3758	0.7055379402900144	1	0.0	0.00018532806850313222	0.0	0.5962216720671298
2644.44	2644.91	2644.22	2644.91	59.2285	0.7363062453086968	1	0.0	0.0001739492143923993	0.0	0.5962216720671298
2644.9	2644.91	2644.64	2644.89	47.5463	0.7388692833105779	1	0.0	-7.561693970647987e-06	-0.0	0.5962216720671298
2644.89	2645.86	2644.89	2645.6	63.7373	0.8840128933429696	1	0.0	0.0002684421658367686	0.0	0.5962216720671298
2645.6	2646.87	2645.59	2646.86	139.8648	1.2434127637634447	1	0.0	0.0004762624735410448	0.0	0.5962216720671298
2646.86	2646.86	2646.2	2646.21	34.2513	1.3168658981230692	1	0.0	-0.00024557400089164627	-0.0	0.5962216720671298
2646.21	2646.49	2645.86	2646.48	63.5057	1.401396962130093	1	0.0	0.00010203271849174023	0.0	0.5962216720671298
2646.49	2647.52	2646.48	2647.52	50.0499	1.6620947337087273	1	0.0	0.0003929748193827187	0.0	0.5962216720671298
2647.52	2647.52	2646.76	2646.77	49.6349	1.639757397044832	1	0.0	-0.00028328397896904	-0.0	0.5962216720671298
2646.77	2647.55	2646.54	2647.31	61.6374	1.7140525887293734	1	0.0	0.00020402226109550448	0.0	0.5962216720671298
2647.31	2647.31	2645.76	2645.76	75.5251	1.3892442589572056	1	0.0	-0.0005854999981111941	-0.0	0.5962216720671298
2645.76	2645.92	2645.76	2645.91	38.0837	1.1797779693133634	1	0.0	5.669448476042227e-05	0.0	0.5962216720671298
2645.91	2646.1	2645.04	2645.49	134.2589	0.9251617302547857	1	0.0	-0.00015873555789880367	-0.0	0.5962216720671298
2645.5	2645.8	2645.2	2645.58	101.8796	0.7578806169622112	1	0.0	3.402016261633278e-05	0.0	0.5962216720671298
2645.58	2645.69	2645.42	2645.69	37.8475	0.6564645621451746	1	0.0	4.1578784236495636e-05	0.0	0.5962216720671298
2645.69	2646.0	2645.68	2645.99	44.3486	0.6429567916520682	1	0.0	0.00011339196958060072	0.0	0.5962216720671298
2646.0	2646.18	2645.62	2645.62	82.394	0.5402358059923245	1	0.0	-0.00013983423973629172	-0.0	0.5962216720671298
2645.62	2645.62	2644.66	2644.67	83.8001	0.2515008468008091	1	0.0	-0.0003590840710305798	-0.0	0.5962216720671298
2644.66	2644.67	2643.95	2644.59	105.6895	0.03623553587931383	1	0.0	-3.0249520734160207e-05	-0.0	0.5962216720671298
2644.6	2645.4	2644.59	2645.39	41.9317	0.06868524911806162	1	0.0	0.00030250435795320385	0.0	0.5962216720671298
2645.4	2645.7	2645.39	2645.7	66.4323	0.15767357825689032	1	0.0	0.00011718498973678493	0.0	0.5962216720671298
2645.7	2645.7	2645.69	2645.69	23.8965	0.2120174188657984	1	0.0	-3.779718032892454e-06	-0.0	0.5962216720671298
2645.69	2645.82	2645.61	2645.81	57.3843	0.27096574703500664	1	0.0	4.5356787832240286e-05	0.0	0.5962216720671298
2645.82	2646.8	2645.81	2646.8	59.2227	0.5243465977096093	1	0.0	0.0003741765281710663	0.0	0.5962216720671298
2646.79	2647.1	2646.79	2647.09	18.1836	0.7481384730872378	1	0.0	0.00010956626870184394	0.0	0.5962216720671298
2647.09	2647.1	2647.09	2647.09	61.8843	0.8838862520615294	1	0.0	0.0	0.0	0.5962216720671298
2647.09	2647.09	2646.28	2646.29	60.7769	0.7813419338267522	1	0.0	-0.0003022186627580359	-0.0	0.5962216720671298
2646.29	2646.43	2646.28	2646.43	43.6891	0.729386662493198	1	0.0	5.290425463577719e-05	0.0	0.5962216720671298
2646.42	2647.27	2646.42	2647.27	70.5788	0.8670315427084461	1	0.0	0.0003174087355419797	0.0	0.5962216720671298
2647.26	2647.26	2646.81	2646.81	48.3704	0.8412729319265964	1	0.0	-0.00017376391527879065	-0.0	0.5962216720671298
2646.81	2647.5	2646.81	2647.31	21.321	0.9191527001698887	1	0.0	0.00018890664611359576	0.0	0.5962216720671298
2647.31	2647.31	2647.3	2647.31	27.6782	0.9542492697300986	1	0.0	0.0	0.0	0.5962216720671298
2647.31	2647.31	2645.99	2645.99	54.6468	0.6681294794416317	1	0.0	-0.0004986193532303673	-0.0	0.5962216720671298
2645.99	2647.1	2645.99	2647.09	52.9777	0.7079456660330834	1	0.0	0.0004157234154325007	0.0	0.5962216720671298
2647.1	2647.69	2647.09	2647.68	23.0797	0.8520081747501536	1	0.0	0.00022288626378386134	0.0	0.5962216720671298
2647.68	2647.69	2647.68	2647.69	14.5974	0.9347779031604659	1	0.0	3.77689146735527e-06	0.0	0.5962216720671298
2647.69	2647.85	2647.68	2647.85	22.3987	1.0082456405189077	1	0.0	6.043003523825696e-05	0.0	0.5962216720671298
2647.84	2648.53	2647.84	2648.53	39.4011	1.1891665592047502	1	0.0	0.00025681213059658425	0.0	0.5962216720671298
2648.52	2648.53	2648.52	2648.53	12.3396	1.2881382964060322	1	0.0	0.0	0.0	0.5962216720671298
2648.53	2648.6	2647.51	2647.51	156.0898	1.1049048803165533	1	0.0	-0.00038511929258866484	-0.0	0.5962216720671298
2647.51	2647.73	2646.81	2646.81	35.7121	0.8072621851360964	1	0.0	-0.0002643993790393262	-0.0	0.5962216720671298
2646.81	2647.07	2646.2	2646.21	38.2755	0.4607772102895069	1	0.0	-0.0002266879753363149	-0.0	0.5962216720671298
2646.21	2646.64	2646.16	2646.64	46.8956	0.31587661031744574	1	0.0	0.00016249655167199784	0.0	0.5962216720671298
2646.63	2646.64	2646.19	2646.49	41.0876	0.1800512949384938	1	0.0	-5.6675634011460474e-05	-0.0	0.5962216720671298
2646.48	2646.49	2646.17	2646.17	26.1548	0.015190115630957735	1	0.0	-0.00012091487215126762	-0.0	0.5962216720671298
2646.18	2646.18	2646.1	2646.1	22.4638	-0.11073445331885523	-1	-2.0	-2.645332688377966e-05	0.0015871996130267796	0.5978088716801566
2646.1	2646.87	2646.1	2646.87	163.8742	-0.022513829744639224	-1	0.0	0.00029099429348855566	0.0	0.5978088716801566
2646.87	2646.99	2646.2	2646.2	47.0063	-0.11135232865126454	-1	0.0	-0.00025312916765840576	-0.0	0.5978088716801566
2646.21	2646.6	2646.2	2646.6	31.2319	-0.08018261909819557	-1	0.0	0.00015116015418348283	0.0	0.5978088716801566
2646.6	2646.99	2646.6	2646.99	41.0226	0.028390368743657746	1	2.0	0.00014735887553829485	0.008841532532297691	0.6066504042124543
2646.98	2647.17	2646.98	2646.98	47.7288	0.0982038330848809	1	0.0	-3.7778760024753666e-06	-0.0	0.6066504042124543
2646.99	2646.99	2646.98	2646.99	12.6041	0.1452551556517392	1	0.0	3.7778902748364374e-06	0.0	0.6066504042124543
2646.98	2646.99	2646.98	2646.99	9.8629	0.17401746509722216	1	0.0	0.0	0.0	0.6066504042124543
2646.99	2647.45	2646.64	2646.65	61.8378	0.11482145131503785	1	0.0	-0.00012844778408671598	-0.0	0.6066504042124543
2646.65	2646.65	2646.37	2646.37	53.4981	0.011214502910661395	1	0.0	-0.00010579411709144004	-0.0	0.6066504042124543
2646.37	2646.38	2646.1	2646.37	27.1906	-0.0582226654319129	-1	-2.0	0.0	-0.0	0.6066504042124543
2646.37	2646.38	2646.13	2646.13	33.5996	-0.15663510205786224	-1	0.0	-9.069026628916177e-05	-0.0	0.6066504042124543
2646.13	2646.14	2645.28	2645.28	69.3416	-0.4075257145118485	-1	0.0	-0.00032122382498211977	-0.0	0.6066504042124543
2645.29	2645.29	2644.69	2644.93	89.5975	-0.6450788755619214	-1	0.0	-0.00013231113530531857	-0.0	0.6066504042124543
2644.93	2645.29	2643.89	2645.15	136.4998	-0.7432581052853493	-1	0.0	8.317800471102643e-05	0.0	0.6066504042124543
2645.15	2646.0	2645.15	2645.94	30.1129	-0.6204145840351885	-1	0.0	0.0002986598113527972	0.0	0.6066504042124543
2645.93	2645.94	2645.93	2645.94	8.73	-0.52689398994562	-1	0.0	0.0	0.0	0.6066504042124543
2645.94	2646.0	2645.56	2645.99	38.7925	-0.44363103094656253	-1	0.0	1.8896875968454907e-05	0.0	0.6066504042124543
2646.0	2646.0	2645.99	2646.0	12.2593	-0.3776049794323626	-1	0.0	3.7793037768185656e-06	0.0	0.6066504042124543
